schema_id,dataset_id,schema_path,test_id,test_index,expected_validity,framework_id,framework,actual_result,accepted,result_available,schema_file_bytes,schema_json_chars,instance_json_chars,engine_tokenizer_load_us,engine_init_us,schema_load_us,compile_grammar_us,test_json_dumps_us,tokenize_us,reset_matcher_us,validation_loop_us,compute_mask_us,commit_token_us,max_compute_mask_us,max_commit_token_us,num_tokens,tokens_checked,first_rejected_token_index,error_message
Github_trivial---o19070.json,Github_trivial,maskbench/data/Github_trivial---o19070.json,Github_trivial---o19070.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,4647,331,92,1325919,807426,164,983240,19,241,21,441,409,11,119,3,28,10,9,
Github_trivial---o19070.json,Github_trivial,maskbench/data/Github_trivial---o19070.json,Github_trivial---o19070.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,4647,331,139,1325919,807426,164,983240,24,363,21,406,376,10,105,3,41,10,9,
Github_trivial---o19070.json,Github_trivial,maskbench/data/Github_trivial---o19070.json,Github_trivial---o19070.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,4647,331,95,1325919,807426,164,983240,20,207,20,413,382,10,111,3,32,10,9,
Github_trivial---o19363.json,Github_trivial,maskbench/data/Github_trivial---o19363.json,Github_trivial---o19363.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1069,154,16,1366519,800931,131,787351,20,1015,18,250,214,18,144,6,6,6,,
Github_trivial---o19363.json,Github_trivial,maskbench/data/Github_trivial---o19363.json,Github_trivial---o19363.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1069,154,14,1366519,800931,131,787351,15,137,20,74,51,9,29,3,5,4,3,
Github_trivial---o19978.json,Github_trivial,maskbench/data/Github_trivial---o19978.json,Github_trivial---o19978.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,461,92,2,1318730,791950,134,689647,19,889,19,48,39,4,39,4,1,1,,
Github_trivial---o20469.json,Github_trivial,maskbench/data/Github_trivial---o20469.json,Github_trivial---o20469.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2679,207,2,1308270,807492,159,691261,25,1056,30,64,50,7,50,7,1,1,,
Github_trivial---o20469.json,Github_trivial,maskbench/data/Github_trivial---o20469.json,Github_trivial---o20469.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2679,207,17,1308270,807492,159,691261,19,160,26,72,52,6,52,6,6,1,0,
Github_trivial---o20469.json,Github_trivial,maskbench/data/Github_trivial---o20469.json,Github_trivial---o20469.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2679,207,26,1308270,807492,159,691261,22,202,23,42,32,4,32,4,7,1,0,
Github_trivial---o20469.json,Github_trivial,maskbench/data/Github_trivial---o20469.json,Github_trivial---o20469.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,2679,207,24,1308270,807492,159,691261,17,153,17,33,26,3,26,3,6,1,0,
Github_trivial---o2058.json,Github_trivial,maskbench/data/Github_trivial---o2058.json,Github_trivial---o2058.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,1648,275,112,1321862,792867,165,856400,27,1026,21,3392,3300,40,2569,7,34,24,23,
Github_trivial---o2058.json,Github_trivial,maskbench/data/Github_trivial---o2058.json,Github_trivial---o2058.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,1648,275,119,1321862,792867,165,856400,23,234,22,3180,3096,36,2409,8,34,24,23,
Github_trivial---o2058.json,Github_trivial,maskbench/data/Github_trivial---o2058.json,Github_trivial---o2058.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,1648,275,105,1321862,792867,165,856400,17,217,18,97,69,11,25,3,33,5,4,
Github_trivial---o2060.json,Github_trivial,maskbench/data/Github_trivial---o2060.json,Github_trivial---o2060.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,659,207,2,1455271,808854,126,689098,20,858,24,46,37,4,37,4,1,1,,
Github_trivial---o21079.json,Github_trivial,maskbench/data/Github_trivial---o21079.json,Github_trivial---o21079.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1510,147,48,1460273,803576,147,1049030,20,897,18,143,97,12,40,5,16,16,,
Github_trivial---o21079.json,Github_trivial,maskbench/data/Github_trivial---o21079.json,Github_trivial---o21079.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1510,147,50,1460273,803576,147,1049030,22,161,23,236,155,37,30,6,17,15,14,
Github_trivial---o21079.json,Github_trivial,maskbench/data/Github_trivial---o21079.json,Github_trivial---o21079.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,1510,147,47,1460273,803576,147,1049030,17,151,18,107,70,7,26,4,16,15,14,
Github_trivial---o2140.json,Github_trivial,maskbench/data/Github_trivial---o2140.json,Github_trivial---o2140.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2310,279,34,1349879,840616,148,761497,20,956,19,868,801,33,158,6,10,10,,
Github_trivial---o2140.json,Github_trivial,maskbench/data/Github_trivial---o2140.json,Github_trivial---o2140.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2310,279,43,1349879,840616,148,761497,17,168,22,77,52,10,29,4,13,5,4,
Github_trivial---o2140.json,Github_trivial,maskbench/data/Github_trivial---o2140.json,Github_trivial---o2140.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2310,279,16,1349879,840616,148,761497,16,136,18,82,57,11,34,4,6,5,4,
Github_trivial---o2141.json,Github_trivial,maskbench/data/Github_trivial---o2141.json,Github_trivial---o2141.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,3141,351,37,1347556,796635,150,802143,19,853,22,359,315,17,53,4,10,10,,
Github_trivial---o2141.json,Github_trivial,maskbench/data/Github_trivial---o2141.json,Github_trivial---o2141.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,3141,351,44,1347556,796635,150,802143,23,194,20,429,381,20,79,6,13,12,11,
Github_trivial---o2141.json,Github_trivial,maskbench/data/Github_trivial---o2141.json,Github_trivial---o2141.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,3141,351,72,1347556,796635,150,802143,19,217,18,513,459,27,104,5,21,12,11,
Github_trivial---o2141.json,Github_trivial,maskbench/data/Github_trivial---o2141.json,Github_trivial---o2141.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,3141,351,15,1347556,796635,150,802143,15,121,17,88,64,11,23,4,6,5,4,
Github_trivial---o2142.json,Github_trivial,maskbench/data/Github_trivial---o2142.json,Github_trivial---o2142.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2175,336,22,1355003,883406,166,882172,20,1007,19,146,111,16,40,4,6,6,,
Github_trivial---o2142.json,Github_trivial,maskbench/data/Github_trivial---o2142.json,Github_trivial---o2142.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2175,336,33,1355003,883406,166,882172,18,166,23,56,39,5,29,3,9,4,3,
Github_trivial---o2142.json,Github_trivial,maskbench/data/Github_trivial---o2142.json,Github_trivial---o2142.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2175,336,22,1355003,883406,166,882172,15,135,16,72,47,9,20,3,6,5,4,
Github_trivial---o21731.json,Github_trivial,maskbench/data/Github_trivial---o21731.json,Github_trivial---o21731.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,4228,235,22,1269435,831143,208,801599,12,1034,25,14409,14335,37,1740,6,10,10,,
Github_trivial---o21731.json,Github_trivial,maskbench/data/Github_trivial---o21731.json,Github_trivial---o21731.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,4228,235,33,1269435,831143,208,801599,18,153,26,44,36,3,36,3,13,1,0,
Github_trivial---o21731.json,Github_trivial,maskbench/data/Github_trivial---o21731.json,Github_trivial---o21731.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,4228,235,2,1269435,831143,208,801599,16,97,19,38,31,3,31,3,1,1,0,
Github_trivial---o21731.json,Github_trivial,maskbench/data/Github_trivial---o21731.json,Github_trivial---o21731.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,4228,235,31,1269435,831143,208,801599,18,132,19,40,33,3,33,3,13,1,0,
Github_trivial---o21731.json,Github_trivial,maskbench/data/Github_trivial---o21731.json,Github_trivial---o21731.json::test_00004,4,invalid,xgr,XGrammar,passed,False,True,4228,235,235,1269435,831143,208,801599,20,294,18,36,29,3,29,3,65,1,0,
Github_trivial---o21864.json,Github_trivial,maskbench/data/Github_trivial---o21864.json,Github_trivial---o21864.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,4402,485,32,1395254,816315,177,907068,21,1004,21,615,566,20,162,5,12,12,,
Github_trivial---o21864.json,Github_trivial,maskbench/data/Github_trivial---o21864.json,Github_trivial---o21864.json::test_00001,1,invalid,xgr,XGrammar,failed,True,True,4402,485,51,1395254,816315,177,907068,15,158,18,775,718,24,125,3,19,19,,
Github_trivial---o21864.json,Github_trivial,maskbench/data/Github_trivial---o21864.json,Github_trivial---o21864.json::test_00002,2,invalid,xgr,XGrammar,failed,True,True,4402,485,51,1395254,816315,177,907068,15,146,16,768,711,23,138,3,19,19,,
Github_trivial---o21864.json,Github_trivial,maskbench/data/Github_trivial---o21864.json,Github_trivial---o21864.json::test_00003,3,invalid,xgr,XGrammar,failed,True,True,4402,485,44,1395254,816315,177,907068,19,155,19,768,698,30,148,5,15,15,,
Github_trivial---o23148.json,Github_trivial,maskbench/data/Github_trivial---o23148.json,Github_trivial---o23148.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1258,222,32,1285181,778852,216,837696,19,881,18,293,247,17,63,4,13,13,,
Github_trivial---o23148.json,Github_trivial,maskbench/data/Github_trivial---o23148.json,Github_trivial---o23148.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1258,222,32,1285181,778852,216,837696,17,155,22,266,224,14,66,4,13,12,11,
Github_trivial---o23153.json,Github_trivial,maskbench/data/Github_trivial---o23153.json,Github_trivial---o23153.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1097,177,14,1400846,820156,142,764378,27,1068,26,331,278,25,109,7,6,6,,
Github_trivial---o23153.json,Github_trivial,maskbench/data/Github_trivial---o23153.json,Github_trivial---o23153.json::test_00001,1,invalid,xgr,XGrammar,failed,True,True,1097,177,10,1400846,820156,142,764378,19,162,25,259,228,13,180,4,6,6,,
Github_trivial---o24189.json,Github_trivial,maskbench/data/Github_trivial---o24189.json,Github_trivial---o24189.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2017,226,28,1385342,830632,147,789060,20,888,20,284,249,15,60,4,8,8,,
Github_trivial---o24189.json,Github_trivial,maskbench/data/Github_trivial---o24189.json,Github_trivial---o24189.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2017,226,42,1385342,830632,147,789060,23,164,19,245,211,16,54,8,15,8,7,
Github_trivial---o24189.json,Github_trivial,maskbench/data/Github_trivial---o24189.json,Github_trivial---o24189.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2017,226,13,1385342,830632,147,789060,20,143,22,102,76,11,36,6,6,5,4,
Github_trivial---o24189.json,Github_trivial,maskbench/data/Github_trivial---o24189.json,Github_trivial---o24189.json::test_00003,3,valid,xgr,XGrammar,passed,True,True,2017,226,23,1385342,830632,147,789060,19,173,20,451,390,31,123,11,7,7,,
Github_trivial---o24474.json,Github_trivial,maskbench/data/Github_trivial---o24474.json,Github_trivial---o24474.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,9687,202,24,1422202,822208,266,736748,28,985,25,741,663,33,115,5,20,20,,
Github_trivial---o24474.json,Github_trivial,maskbench/data/Github_trivial---o24474.json,Github_trivial---o24474.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,9687,202,33,1422202,822208,266,736748,21,184,26,39,32,2,32,2,23,1,0,
Github_trivial---o24474.json,Github_trivial,maskbench/data/Github_trivial---o24474.json,Github_trivial---o24474.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,9687,202,46,1422202,822208,266,736748,17,172,15,39,31,3,31,3,15,1,0,
Github_trivial---o24474.json,Github_trivial,maskbench/data/Github_trivial---o24474.json,Github_trivial---o24474.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,9687,202,2175,1422202,822208,266,736748,152,6057,24,43,35,3,35,3,1338,1,0,
Github_trivial---o24503.json,Github_trivial,maskbench/data/Github_trivial---o24503.json,Github_trivial---o24503.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2945,119,6,1378251,845954,212,1237708,11,928,30,86,67,9,47,5,3,3,,
Github_trivial---o24503.json,Github_trivial,maskbench/data/Github_trivial---o24503.json,Github_trivial---o24503.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2945,119,18,1378251,845954,212,1237708,25,223,35,48,40,3,40,3,6,1,0,
Github_trivial---o24503.json,Github_trivial,maskbench/data/Github_trivial---o24503.json,Github_trivial---o24503.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2945,119,119,1378251,845954,212,1237708,24,400,22,37,31,2,31,2,43,1,0,
Github_trivial---o24891.json,Github_trivial,maskbench/data/Github_trivial---o24891.json,Github_trivial---o24891.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,620,71,2,1366433,835677,177,713270,17,870,22,48,39,4,39,4,1,1,,
Github_trivial---o24891.json,Github_trivial,maskbench/data/Github_trivial---o24891.json,Github_trivial---o24891.json::test_00001,1,valid,xgr,XGrammar,failed,False,True,620,71,16,1366433,835677,177,713270,18,140,18,39,28,4,28,4,6,1,0,
Github_trivial---o25159.json,Github_trivial,maskbench/data/Github_trivial---o25159.json,Github_trivial---o25159.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2220,120,31,1352900,853837,206,777394,24,971,25,686,630,17,60,4,18,18,,
Github_trivial---o25159.json,Github_trivial,maskbench/data/Github_trivial---o25159.json,Github_trivial---o25159.json::test_00001,1,invalid,xgr,XGrammar,failed,True,True,2220,120,30,1352900,853837,206,777394,16,154,19,702,639,21,95,4,17,17,,
Github_trivial---o25159.json,Github_trivial,maskbench/data/Github_trivial---o25159.json,Github_trivial---o25159.json::test_00002,2,invalid,xgr,XGrammar,failed,True,True,2220,120,36,1352900,853837,206,777394,18,190,21,843,787,17,72,4,21,21,,
Github_trivial---o25159.json,Github_trivial,maskbench/data/Github_trivial---o25159.json,Github_trivial---o25159.json::test_00003,3,valid,xgr,XGrammar,passed,True,True,2220,120,31,1352900,853837,206,777394,16,154,17,632,583,14,55,3,18,18,,
Github_trivial---o25159.json,Github_trivial,maskbench/data/Github_trivial---o25159.json,Github_trivial---o25159.json::test_00004,4,invalid,xgr,XGrammar,failed,True,True,2220,120,37,1352900,853837,206,777394,14,173,19,892,821,18,87,4,22,22,,
Github_trivial---o25166.json,Github_trivial,maskbench/data/Github_trivial---o25166.json,Github_trivial---o25166.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1001,141,22,1444305,900879,147,809573,24,912,26,234,199,16,59,5,7,7,,
Github_trivial---o25166.json,Github_trivial,maskbench/data/Github_trivial---o25166.json,Github_trivial---o25166.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1001,141,12,1444305,900879,147,809573,18,165,24,111,79,13,29,5,6,5,4,
Github_trivial---o25177.json,Github_trivial,maskbench/data/Github_trivial---o25177.json,Github_trivial---o25177.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1929,116,54,1587258,941194,169,836284,22,1092,20,998,912,31,82,9,24,24,,
Github_trivial---o25177.json,Github_trivial,maskbench/data/Github_trivial---o25177.json,Github_trivial---o25177.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1929,116,49,1587258,941194,169,836284,25,258,24,1045,958,35,107,6,23,22,21,
Github_trivial---o25177.json,Github_trivial,maskbench/data/Github_trivial---o25177.json,Github_trivial---o25177.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,1929,116,49,1587258,941194,169,836284,25,252,23,953,880,31,115,6,23,14,13,
Github_trivial---o25177.json,Github_trivial,maskbench/data/Github_trivial---o25177.json,Github_trivial---o25177.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,1929,116,29,1587258,941194,169,836284,21,207,21,923,851,29,102,5,15,14,13,
Github_trivial---o25182.json,Github_trivial,maskbench/data/Github_trivial---o25182.json,Github_trivial---o25182.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1799,148,16,1606213,937957,178,831100,22,971,21,190,161,13,57,4,6,6,,
Github_trivial---o25182.json,Github_trivial,maskbench/data/Github_trivial---o25182.json,Github_trivial---o25182.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1799,148,13,1606213,937957,178,831100,20,157,25,85,59,13,32,4,5,4,3,
Github_trivial---o25182.json,Github_trivial,maskbench/data/Github_trivial---o25182.json,Github_trivial---o25182.json::test_00002,2,valid,xgr,XGrammar,passed,True,True,1799,148,18,1606213,937957,178,831100,23,160,24,271,229,22,91,8,6,6,,
Github_trivial---o25182.json,Github_trivial,maskbench/data/Github_trivial---o25182.json,Github_trivial---o25182.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,1799,148,13,1606213,937957,178,831100,22,168,25,72,51,10,34,4,5,4,3,
Github_trivial---o25189.json,Github_trivial,maskbench/data/Github_trivial---o25189.json,Github_trivial---o25189.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,1361,112,40,1647627,955787,159,832822,28,1081,22,115,89,10,54,5,33,5,4,
Github_trivial---o25189.json,Github_trivial,maskbench/data/Github_trivial---o25189.json,Github_trivial---o25189.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1361,112,44,1647627,955787,159,832822,22,234,31,86,66,7,36,4,36,5,4,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,2805,158,28,1622828,904478,164,1722854,22,1063,20,25903,25825,34,15937,7,12,12,,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,2805,158,40,1622828,904478,164,1722854,20,182,26,24874,24822,24,15593,7,14,6,5,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,2805,158,46,1622828,904478,164,1722854,19,183,21,37511,37457,24,23149,8,17,7,6,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00003,3,invalid,xgr,XGrammar,passed,False,True,2805,158,38,1622828,904478,164,1722854,24,176,27,25134,25087,19,15928,6,15,7,6,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00004,4,valid,xgr,XGrammar,passed,True,True,2805,158,30,1622828,904478,164,1722854,21,164,19,23248,23153,43,13449,7,12,12,,
Github_trivial---o25190.json,Github_trivial,maskbench/data/Github_trivial---o25190.json,Github_trivial---o25190.json::test_00005,5,invalid,xgr,XGrammar,passed,False,True,2805,158,51,1622828,904478,164,1722854,20,219,22,18571,18520,23,9364,6,15,6,5,
Github_trivial---o25192.json,Github_trivial,maskbench/data/Github_trivial---o25192.json,Github_trivial---o25192.json::test_00000,0,valid,xgr,XGrammar,failed,False,True,1312,112,40,1570941,905642,155,833689,30,1061,31,104,80,9,46,4,33,5,4,
Github_trivial---o25192.json,Github_trivial,maskbench/data/Github_trivial---o25192.json,Github_trivial---o25192.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1312,112,36,1570941,905642,155,833689,23,216,30,89,68,8,38,4,30,5,4,
Github_trivial---o25193.json,Github_trivial,maskbench/data/Github_trivial---o25193.json,Github_trivial---o25193.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1592,158,40,1647013,924576,212,2060817,22,953,22,1419,1355,21,1011,5,18,18,,
Github_trivial---o25193.json,Github_trivial,maskbench/data/Github_trivial---o25193.json,Github_trivial---o25193.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1592,158,26,1647013,924576,212,2060817,26,237,31,135,95,19,35,7,12,6,5,
Github_trivial---o25193.json,Github_trivial,maskbench/data/Github_trivial---o25193.json,Github_trivial---o25193.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,1592,158,39,1647013,924576,212,2060817,17,170,20,208,182,10,110,4,17,8,7,
Github_trivial---o25195.json,Github_trivial,maskbench/data/Github_trivial---o25195.json,Github_trivial---o25195.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1376,115,10,1635853,893443,161,925116,26,1053,30,217,189,12,120,4,6,6,,
Github_trivial---o25195.json,Github_trivial,maskbench/data/Github_trivial---o25195.json,Github_trivial---o25195.json::test_00001,1,invalid,xgr,XGrammar,failed,True,True,1376,115,10,1635853,893443,161,925116,19,152,31,203,178,11,120,4,6,6,,
Github_trivial---o25195.json,Github_trivial,maskbench/data/Github_trivial---o25195.json,Github_trivial---o25195.json::test_00002,2,invalid,xgr,XGrammar,passed,False,True,1376,115,12,1635853,893443,161,925116,24,143,24,196,174,7,120,3,8,6,5,
Github_trivial---o25196.json,Github_trivial,maskbench/data/Github_trivial---o25196.json,Github_trivial---o25196.json::test_00000,0,valid,xgr,XGrammar,passed,True,True,1545,166,26,1541753,977002,227,1272045,21,1020,20,334,285,17,106,5,12,12,,
Github_trivial---o25196.json,Github_trivial,maskbench/data/Github_trivial---o25196.json,Github_trivial---o25196.json::test_00001,1,invalid,xgr,XGrammar,passed,False,True,1545,166,26,1541753,977002,227,1272045,20,182,34,120,99,9,56,5,12,5,4,
